movie_id,real_budget,real_revenue,real_profit,is_profitable,is_sequel,is_blockbuster_season,runtime,star,director,writer,rating,country,vote_count,score,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,theme_agent,theme_american,theme_brother,theme_car,theme_city,theme_daughter,theme_death,theme_director,theme_drug,theme_family,theme_father,theme_finds,theme_friend,theme_friends,theme_help,theme_high,theme_love,theme_mother,theme_murder,theme_old,theme_police,theme_relationship,theme_school,theme_secret,theme_son,theme_town,theme_true,theme_war,theme_wife,theme_years
the evil that men do,13888546.679499518,39558279.523580365,25669732.844080847,1,0,0,90.0,Charles Bronson,J. Lee Thompson,R. Lance Hill,R,Mexico,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the exorcism of emily rose,30518689.19610855,233173714.36149514,202655025.1653866,1,0,0,119.0,Laura Linney,Scott Derrickson,Paul Harris Boardman,PG-13,United States,3003.0,6.604,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
the expendables,117943145.34617147,385858441.9248051,267915296.57863364,1,0,0,103.0,Sylvester Stallone,Sylvester Stallone,Dave Callaham,R,United States,4647.0,6.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
the expendables 2,136628919.86062717,426253887.6620209,289624967.80139375,1,1,0,103.0,Sylvester Stallone,Simon West,Richard Wenk,R,United States,4219.0,6.348,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the expendables 3,132530629.48880439,277600482.79932404,145069853.31051964,1,1,0,126.0,Sylvester Stallone,Patrick Hughes,Sylvester Stallone,PG-13,France,2876.0,6.204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,1
the express,58281467.71946122,14290796.55736182,-43990671.1620994,0,0,0,130.0,Rob Brown,Gary Fleder,Charles Leavitt,PG,United States,281.0,7.128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
the extra man,10068317.285648784,707814.211829436,-9360503.073819347,0,0,0,108.0,Kevin Kline,Shari Springer Berman,Robert Pulcini,R,France,46.0,5.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
the eye,17484440.315838363,84523164.81189038,67038724.49605201,1,1,0,98.0,Jessica Alba,David Moreau,Sebastian Gutierrez,PG-13,United States,1132.0,5.891,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
the fabulous baker boys,32887903.225806452,46622154.716129035,13734251.490322582,1,0,0,114.0,Jeff Bridges,Steve Kloves,Steve Kloves,R,United States,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the faculty,28868098.1595092,77526857.65460123,48658759.495092034,1,0,0,104.0,Jordana Brewster,Robert Rodriguez,David Wechter,R,United States,2193.0,6.562,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0
the falcon and the snowman,34985130.111524165,49941526.876394056,14956396.764869891,1,0,0,131.0,Timothy Hutton,John Schlesinger,Robert Lindsey,R,United Kingdom,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the fall,43711100.78959591,5346545.148629819,-38364555.64096609,0,0,0,117.0,Lee Pace,Tarsem Singh,Dan Gilroy,R,United States,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the family,40390557.93991417,68769692.3248927,28379134.384978533,1,0,0,111.0,Robert De Niro,Luc Besson,Luc Besson,R,France,1647.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the family man,109303135.88850175,227250479.30952382,117947343.42102207,1,0,0,125.0,Nicolas Cage,Brett Ratner,David Diamond,PG-13,United States,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the family stone,28912442.39631336,149195316.83205324,120282874.43573987,1,0,0,103.0,Dermot Mulroney,Thomas Bezucha,Thomas Bezucha,PG-13,United States,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the fan,109964945.82536647,37240966.47737412,-72723979.34799235,0,0,0,116.0,Robert De Niro,Tony Scott,Peter Abrahams,R,United States,842.0,6.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
the fast and the furious,67309994.35347262,367203490.53246754,299893496.1789949,1,0,0,106.0,Vin Diesel,Rob Cohen,Ken Li,PG-13,United States,10688.0,7.002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the fast and the furious: tokyo drift,132264384.92063491,247357133.71527776,115092748.79464285,1,0,0,104.0,Lucas Black,Justin Lin,Chris Morgan,PG-13,United States,7491.0,6.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the fate of the furious,319971440.2284782,1580462154.0509996,1260490713.8225214,1,0,0,136.0,Vin Diesel,F. Gary Gray,Gary Scott Thompson,PG-13,China,6335.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the fault in our stars,15903675.538656527,407090138.6810308,391186463.1423743,1,0,1,126.0,Shailene Woodley,Josh Boone,Scott Neustadter,PG-13,United States,7236.0,7.593,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
the favor,27517543.85964912,6634651.28002699,-20882892.57962213,0,0,0,97.0,Harley Jane Kozak,Donald Petrie,Sara Parriott,R,United States,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the favourite,18739545.997610513,117576820.10075668,98837274.10314617,1,0,1,119.0,Olivia Colman,Yorgos Lanthimos,Deborah Davis,R,Ireland,2096.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the fifth element,181770093.45794392,515836513.8068536,334066420.3489097,1,0,0,126.0,Bruce Willis,Luc Besson,Luc Besson,PG-13,France,11519.0,7.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
the fifth estate,35005150.21459228,8285681.357939915,-26719468.856652364,0,0,0,128.0,Benedict Cumberbatch,Bill Condon,Daniel Domscheit-Berg,R,United States,549.0,6.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
the fighter,15821641.44887666,185922105.06923428,170100463.62035763,1,0,1,116.0,Mark Wahlberg,David O. Russell,Scott Silver,R,United States,2325.0,7.382,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the fighting temptations,51146739.13043478,57918673.09456521,6771933.964130431,1,0,0,123.0,Cuba Gooding Jr.,Jonathan Lynn,Elizabeth Hunter,PG-13,United States,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the final conflict,17255225.52255225,70647662.63366336,53392437.111111104,1,0,0,108.0,Sam Neill,Graham Baker,David Seltzer,R,United Kingdom,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the final countdown,45684466.01941747,63378821.11650485,17694355.097087376,1,0,0,103.0,Kirk Douglas,Don Taylor,Thomas Hunter,PG,United States,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the final destination,58498834.4988345,272264016.33706295,213765181.83822846,1,0,0,82.0,Nick Zano,David R. Ellis,Eric Bress,R,United States,3829.0,5.617,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the final option,18897590.361445785,8399578.916666666,-10498011.444779119,0,0,0,125.0,Lewis Collins,Ian Sharp,George Markstein,R,Switzerland,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the finest hours,91495833.33333334,64377463.02375,-27118370.309583344,0,0,0,117.0,Chris Pine,Craig Gillespie,Scott Silver,PG-13,United States,943.0,6.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
the firm,91179238.75432524,586691437.5633217,495512198.80899644,1,0,0,154.0,Tom Cruise,Sydney Pollack,John Grisham,R,United States,2256.0,6.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the first power,24001530.221882176,53821499.39938792,29819969.177505743,1,0,0,98.0,Lou Diamond Phillips,Robert Resnikoff,Robert Resnikoff,R,United States,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the first purge,16240939.86459578,170676418.07447234,154435478.20987657,1,0,1,97.0,Y'lan Noel,Gerard McMurray,James DeMonaco,R,United States,1846.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the first time,2732578.3972125435,23310.260017421602,-2709268.137195122,0,0,0,95.0,Dylan O'Brien,Jonathan Kasdan,Jonathan Kasdan,PG-13,United States,1426.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the first wives club,51983428.93562778,362862734.1051625,310879305.16953474,1,0,0,103.0,Goldie Hawn,Hugh Wilson,Olivia Goldsmith,PG,United States,811.0,6.707,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
the fisher king,55277533.03964759,96494974.49853158,41217441.45888399,1,0,0,137.0,Jeff Bridges,Terry Gilliam,Richard LaGravenese,R,United States,1442.0,7.317,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the five-year engagement,40988675.958188154,84195958.27656794,43207282.31837978,1,0,0,124.0,Jason Segel,Nicholas Stoller,Jason Segel,R,United States,742.0,5.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
the flintstones,97369770.58029689,723142442.3049933,625772671.7246964,1,0,0,91.0,John Goodman,Brian Levant,Tom S. Parker,PG,United States,2590.0,5.368,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
the flintstones in viva rock vegas,151202671.3124274,108334482.38966319,-42868188.92276421,0,0,0,90.0,Mark Addy,Brian Levant,William Hanna,PG,United States,795.0,4.774,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
the florida project,2559771.5218278253,14456724.35250918,11896952.830681354,1,0,0,111.0,Brooklynn Prince,Sean Baker,Sean Baker,R,United States,1125.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the fly,42933394.16058394,173534372.064781,130600977.90419707,1,0,0,96.0,Jeff Goldblum,David Cronenberg,George Langelaan,R,United States,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the fog,3807038.8349514557,81656346.03640775,77849307.2014563,1,0,0,89.0,Adrienne Barbeau,John Carpenter,John Carpenter,R,United States,1711.0,6.729,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0
the forbidden kingdom,80137018.11425917,187655268.60520205,107518250.49094288,1,0,0,104.0,Jackie Chan,Rob Minkoff,John Fusco,PG-13,United States,1870.0,6.624,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the foreigner,44796001.631986946,180186617.8376173,135390616.20563036,1,0,0,113.0,Katie Leung,Martin Campbell,David Marconi,R,United Kingdom,1086.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the forest,13070833.333333334,53262639.37916667,40191806.045833334,1,0,0,93.0,Natalie Dormer,Jason Zada,Nick Antosca,PG-13,United States,957.0,5.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the forgotten,69748014.82265748,195282536.18157753,125534521.35892005,1,0,0,91.0,Julianne Moore,Joseph Ruben,Gerald Di Pego,PG-13,United States,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the founder,19198286.41370869,31233297.961648308,12035011.547939617,1,0,0,115.0,Michael Keaton,John Lee Hancock,Robert Siegel,PG-13,United States,2093.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the fountain,54461805.55555555,25625591.26537698,-28836214.29017857,0,0,0,97.0,Hugh Jackman,Darren Aronofsky,Darren Aronofsky,PG-13,Canada,3043.0,6.906,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
the four feathers,61031128.404669255,52107758.401889935,-8923370.00277932,0,0,0,132.0,Heath Ledger,Shekhar Kapur,A.E.W. Mason,PG-13,United Kingdom,584.0,6.628,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
the fourth kind,14624708.624708625,69788808.28811188,55164099.66340326,1,0,0,98.0,Milla Jovovich,Olatunde Osunsanmi,Olatunde Osunsanmi,PG-13,United States,1850.0,6.339,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
the fourth protocol,16568661.971830986,34307709.37235916,17739047.40052817,1,0,0,119.0,Michael Caine,John Mackenzie,George Axelrod,R,United Kingdom,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the fox and the hound,41412541.25412541,218992927.7843784,177580386.530253,1,0,0,83.0,Mickey Rooney,Directors,Daniel P. Mannix,G,United States,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the freshman,28801836.26625861,51508726.34812548,22706890.08186687,1,0,0,102.0,Marlon Brando,Andrew Bergman,Andrew Bergman,PG,United States,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the frighteners,59980879.54110898,58699719.94391331,-1281159.59719567,0,0,0,110.0,Michael J. Fox,Peter Jackson,Fran Walsh,R,New Zealand,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the fugitive,95521107.26643598,800805023.6124567,705283916.3460207,1,1,0,130.0,Harrison Ford,Andrew Davis,Jeb Stuart,PG-13,United States,4697.0,7.471,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
the full monty,6840809.968847352,504145508.9800623,497304699.011215,1,0,0,91.0,Robert Carlyle,Peter Cattaneo,Simon Beaufoy,R,United Kingdom,1765.0,6.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the funeral,24992033.142128743,2453865.766730401,-22538167.37539834,0,0,0,99.0,Christopher Walken,Abel Ferrara,Nicholas St. John,R,United States,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
the gallows,132362.86919831223,55137704.19324894,55005341.32405063,1,0,1,81.0,Reese Mishler,Travis Cluff,Chris Lofing,R,United States,591.0,4.933,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,1
the gambler,33132657.372201096,51313250.20997042,18180592.837769326,1,0,1,111.0,Mark Wahlberg,Rupert Wyatt,William Monahan,R,United States,783.0,6.017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
the game,97725856.6978193,213870394.87601244,116144538.17819314,1,0,0,129.0,Michael Douglas,David Fincher,John Brancato,R,United States,7205.0,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
the game plan,33291847.563917026,223782567.9647853,190490720.4008683,1,0,0,110.0,Dwayne Johnson,Andy Fickman,Nichole Millard,PG,United States,2156.0,6.506,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
the garbage pail kids movie,2761443.661971831,4353733.499119719,1592289.8371478873,1,0,0,100.0,Anthony Newley,Rod Amateau,Linda Palmer,PG,United States,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the general's daughter,178880552.22088838,281889110.2785114,103008558.05762303,1,0,0,116.0,John Travolta,Simon West,Nelson DeMille,R,United States,1004.0,6.411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
the ghost and the darkness,109964945.82536647,77214195.97514339,-32750749.85022308,0,0,0,110.0,Michael Douglas,Stephen Hopkins,William Goldman,R,Germany,1123.0,6.827,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
the ghost writer,64724896.83631361,94257415.98670334,29532519.150389723,1,0,0,128.0,Ewan McGregor,Roman Polanski,Robert Harris,PG-13,France,1135.0,6.818,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
the gift,6618143.459915612,78065604.36666667,71447460.90675107,1,0,0,111.0,Cate Blanchett,Sam Raimi,Billy Bob Thornton,R,United States,1797.0,6.699,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
the gingerbread man,48113496.93251534,3227705.4889570554,-44885791.44355828,0,0,0,114.0,Kenneth Branagh,Robert Altman,John Grisham,R,United States,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the girl in the spider's web,53720031.85981681,43931642.38948626,-9788389.470330551,0,0,0,115.0,Claire Foy,Fede Alvarez,David Lagercrantz,R,Germany,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the girl next door,41516675.48967707,50453923.72366331,8937248.233986236,1,0,0,109.0,Emile Hirsch,Luke Greenfield,David Wagner,R,United States,3925.0,6.735,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,1,0,0,2,0,0,0,0,0,0,0
the girl on the train,58818750.0,227796148.8825,168977398.8825,1,0,0,112.0,Emily Blunt,Tate Taylor,Erin Cressida Wilson,R,United States,3479.0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the girl with the dragon tattoo,125535793.6860827,333888903.4637617,208353109.77767897,1,1,1,152.0,Michael Nyqvist,Niels Arden Oplev,Nikolaj Arcel,R,Sweden,3971.0,7.381,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
the girlfriend experience,2486200.4662004663,1551595.2993006993,-934605.166899767,0,0,0,77.0,Sasha Grey,Steven Soderbergh,David Levien,R,United States,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the giver,33132657.372201096,88186152.5496409,55053495.177439794,1,0,0,97.0,Brenton Thwaites,Phillip Noyce,Michael Mitnick,PG-13,United States,3075.0,6.558,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
the glass castle,11518971.848225214,28270798.86617707,16751827.017951857,1,0,0,127.0,Brie Larson,Destin Daniel Cretton,Destin Daniel Cretton,PG-13,United States,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the glass house,53139469.22642575,41837782.85319029,-11301686.373235464,0,0,0,106.0,Diane Lane,Daniel Sackheim,Wesley Strick,PG-13,United States,1082.0,5.955,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
the glimmer man,89971319.31166346,40689557.14977692,-49281762.16188654,0,0,0,91.0,Steven Seagal,John Gray,Kevin Brodbin,R,United States,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
